mr,ref
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]","If you like Chinese food, there is a coffee shop called X-name that has it.  They charge higher prices and have a rating of 1 out of 5.  They are family friendly and are located on the riverside near X-near."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]","X-name is a coffee shop which serves Chinese food at a high price. X-name has a 1 out of 5 rating but it is by X-near at the riverside. The coffee shop is child friendly,"
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee chop with Chinese food.  They have higher prices and a rating of 1 out of 5.  They are along the riverside near X-near and allow children.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is an adults only coffee shop in the city centre. Also offers Chinese food. The prices are high and the customer satisfaction is average. Located near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name coffee shop near X-near has a high price range and an average customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is a non-child friendly Chinese coffee shop with an average customer rating. They have a high price range and are in the city centre area nearby X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name is a coffee shop that serves Chinese. It has an average customer rating and a high price range. It is not child friendly and you can find it in the city centre near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]",X-name coffee shop serving Chinese food near X-near is not children friendly has and average customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]","X-name is a Chinese coffee shop in the city centre area nearby X-near. They have an average customer rating, a high price range, and are not child-friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[no], near[X-near]","In the city centre near X-near, there is a coffee shop called X-name. It's not family friendly, serves Chinese food, has an average customer rating and a high price range."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the high price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",There's a children friendly coffee shop serving Chinese food called X-name which is in the high price range with an average customer rating.  It's in the city centre near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the high price range. It is located in the city centre. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name is a coffee shop serving Chinese food in the city centre near X-near.  It's price range is high and has an average customer rating.  It's suitable for children.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[city centre], familyFriendly[yes], near[X-near]",X-name coffee shop serves Chinese food in the high price range with an average customer rating in the City Centre near X-near and is children friendly
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name is a coffee shop providing Chinese food in the high price range. It is located in the riverside. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name coffee shop has a riverside location close to X-near.  It is not family friendly and serves higher end Chinese food.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","X-name is a Chinese coffee shop in the riverside area, near X-near. Their price range is high with an average customer rating, and it is not child friendly."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","There is an expensive coffee shop X-name, offering Chinese food and is located at riverside near X-near.  It is not child friendly and has an average rating ."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]",X-name is an expensive coffee shop offering Chinese food and has an average rating. It is not children friendly and is located at riverside near X-near.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[no], near[X-near]","X-name coffee shop, near X-near, serves high-end Chinese food, It has a riverside location, average reviews and is not suitable for children"
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]","A coffee shop named X-name is located by  X-near in riverside. It serves expensive Chinese food, is child friendly and has average customer reviews."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a Chinese coffee shop near X-near in Riverside.  It is high priced with an average rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]","X-name is a high priced, average rated, kid friendly Chinese coffee shop near X-near in Riverside."
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a coffee shop providing Chinese food in the high price range. It is located in the riverside. It is near X-near. Its customer rating is average.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",X-name is a Chinese coffee shop  located riverside near X-near.  It is a child friendly restaurant that has a high price range and an average customer rating.
"name[X-name], eatType[coffee shop], food[Chinese], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[X-near]",There is a coffee shop named X-name that serves Chinese food. It is expensive with average customer ratings and is child friendly. It is located near X-near in riverside.
